,lat,lon,timestamp,amenity,name,tags
13689,49.1857185,-122.7997834,2019-02-24T04:50:20.000-08:00,restaurant,Bubble World,['chinese']
13691,49.1869381,-122.8000621,2019-03-16T04:26:18.000-07:00,restaurant,Pizza Hut,['pizza']
13693,49.1869046,-122.8005383,2019-02-18T01:16:17.000-08:00,restaurant,Earls,['american']
13698,49.1697734,-122.5781626,2019-09-13T13:57:07.000-07:00,restaurant,Fortitude,N/A
13700,49.2011371,-122.9170153,2019-09-13T13:57:07.000-07:00,restaurant,Hayashi Sushi,['sushi']
13702,49.1075697,-122.6652207,2019-09-13T13:57:07.000-07:00,restaurant,Emilio Finatti Pizzeria,['pizza']
13703,49.1177852,-122.6752846,2019-09-13T13:57:07.000-07:00,restaurant,Star Lake Chinese Restaurant,['chinese']
13705,49.1193413,-122.6911917,2019-10-12T07:31:56.000-07:00,restaurant,Hugo's Mexican Kitchen,['mexican']
13706,49.1191147,-122.689348,2019-09-13T13:57:07.000-07:00,restaurant,Deluxe Noodle House,['noodle']
13709,49.1242302,-122.7049034,2019-09-13T13:57:07.000-07:00,restaurant,Memphis Blues Barbeque House,N/A
13710,49.124381,-122.7052164,2019-09-13T13:57:07.000-07:00,restaurant,Village Sushi,['sushi']
13713,49.1052465,-122.6584091,2019-09-13T13:57:07.000-07:00,restaurant,Wong's Chinese Seafood Restaurant,['chinese']
13715,49.1050059,-122.6520341,2019-09-13T13:57:07.000-07:00,restaurant,Brogan's Diner,N/A
13716,49.1078659,-122.6596014,2019-09-13T13:57:07.000-07:00,restaurant,Pho Tau Bay,['vietnamese']
13717,49.1574206,-122.7772019,2019-09-13T13:57:07.000-07:00,restaurant,Dragon's Chop Suey House,['chinese']
13728,49.0908788,-123.0833668,2019-09-05T06:38:44.000-07:00,restaurant,Pizza Hut,['pizza']
13729,49.0907963,-123.083564,2019-09-05T06:38:44.000-07:00,restaurant,Pho Haven,['vietnamese']
13736,49.090376,-123.0835048,2019-09-05T07:39:04.000-07:00,restaurant,Taverna Gorgona,['greek']
13743,49.2572846,-123.1269819,2015-05-22T06:38:15.000-07:00,restaurant,De Dutch,['breakfast']
13745,49.2579918,-123.1271695,2014-01-14T19:55:00.000-08:00,restaurant,Kai Sushi Bar,['sushi']
13747,49.269446,-123.140707,2018-02-10T16:17:31.000-08:00,restaurant,Apollinia,['greek']
13752,49.1513954,-122.8654334,2020-01-05T07:10:14.000-08:00,restaurant,Aggarwal Sweets,['indian']
13753,49.1303537,-122.8683502,2020-01-05T07:18:26.000-08:00,restaurant,Prabu Sweets,['indian']
13754,49.0166862,-122.7850696,2020-01-05T16:33:38.000-08:00,restaurant,La Baia Ristorante Italiano,['italian']
13767,49.0172268,-122.7919054,2020-01-06T00:16:07.000-08:00,restaurant,Montgomery's Cottage Lunch,['fish_and_chips']
13769,49.0178151,-122.7937715,2020-01-06T00:16:07.000-08:00,restaurant,deluxe,N/A
13770,49.0176587,-122.7933284,2020-01-06T00:16:07.000-08:00,restaurant,Poultry in Motion,['regional']
13775,49.0176231,-122.7932267,2020-01-06T00:16:07.000-08:00,restaurant,Zapoteca Mexican Grill & Seafood,['mexican']
13776,49.0177313,-122.7935568,2020-01-06T14:39:52.000-08:00,restaurant,Moby Dick,['fish_and_chips']
13829,49.2205454,-122.6566132,2020-01-06T07:51:28.000-08:00,restaurant,Fox's Reach Pub & Grill,N/A
13830,49.2209437,-122.65772,2020-01-06T07:51:28.000-08:00,restaurant,Sushi Misoya,['sushi']
13831,49.2209922,-122.6580814,2020-01-06T07:51:28.000-08:00,restaurant,Pho Phuong Hong Vietnamese Restaurant,['vietnamese']
13835,49.2202174,-122.6568995,2020-01-06T07:51:28.000-08:00,restaurant,De Dutch Pannekoek House,N/A
13836,49.2201784,-122.6577511,2020-01-06T07:51:28.000-08:00,restaurant,Big Star Sandwich Co.,N/A
13838,49.2199615,-122.6569549,2020-01-06T07:51:28.000-08:00,restaurant,Halu Sushi,['sushi']
13840,49.2196284,-122.646351,2020-01-06T07:51:28.000-08:00,restaurant,Maple Leaf Indian Cuisine,['indian']
13844,49.0487975,-122.2596822,2019-02-18T15:11:30.000-08:00,restaurant,Ocean Park Pizza & Steak house,"['pizza', 'steak_house']"
13846,49.1245965,-123.1812812,2019-07-07T07:04:31.000-07:00,restaurant,Saigon By Night,['vietnamese']
13865,49.2853939,-123.1114016,2019-09-13T13:56:49.000-07:00,restaurant,Rogue Kitchen & Wetbar,N/A
13885,49.263427,-123.1396262,2019-03-22T02:47:00.000-07:00,restaurant,Cactus Club Cafe,['Global']
13887,49.0663981,-122.3802612,2019-09-13T13:56:58.000-07:00,restaurant,Brodeur's Bistro,"['acadian', 'Cajun']"
13910,49.2799722,-123.1253119,2019-03-22T02:51:11.000-07:00,restaurant,Guu Garden,['japanese']
13914,49.2750379,-123.1211163,2019-12-19T02:58:16.000-08:00,restaurant,Milssam Tacorea,"['mexican', 'korean']"
13924,49.0907877,-123.0862506,2018-06-20T15:13:36.000-07:00,restaurant,Bombay Joe's,['indian']
13930,49.2568919,-123.0892293,2019-09-13T13:56:49.000-07:00,restaurant,Sal y Limon,['mexican']
13933,49.2640795,-123.1860622,2016-07-28T07:58:53.000-07:00,restaurant,Baru,['South_American']
13935,49.0502826,-122.3175498,2019-10-29T04:00:37.000-07:00,restaurant,Nando's,"['chicken', 'portuguese']"
13947,49.2637891,-123.1396815,2019-07-08T18:37:20.000-07:00,restaurant,Lin Chinese Cuisine And Tea House,"['Chinese', 'Northern Chinese']"
13954,49.2814927,-123.1331514,2018-10-26T20:31:01.000-07:00,restaurant,Dosa and Curry on Davie,['indian']
13966,49.2809894,-123.0611103,2019-09-13T13:57:04.000-07:00,restaurant,IPOH Asian House,['chinese']
13967,49.2786794,-123.1153832,2018-11-17T00:13:51.000-08:00,restaurant,Tacos & Cantina,['mexican']
13969,49.1899409,-122.8469496,2019-10-21T00:40:15.000-07:00,restaurant,New Town Bakery,['chinese']
13980,49.1152735,-122.6555155,2019-09-13T13:57:04.000-07:00,restaurant,Roadrunner Restaurant,N/A
13981,49.1121157,-122.6506343,2019-12-03T05:25:30.000-08:00,restaurant,Cora,['breakfast']
13982,49.1116381,-122.6807389,2019-09-13T13:57:04.000-07:00,restaurant,Kimchi Palace Restaurant,N/A
13983,49.1097163,-122.6789018,2019-09-13T13:57:04.000-07:00,restaurant,IHOP,"['breakfast', 'pancake']"
13986,49.1172095,-122.6795523,2019-09-13T13:57:04.000-07:00,restaurant,Pasta Polo,N/A
13987,49.1170227,-122.6751086,2019-11-22T21:08:39.000-08:00,restaurant,Denny's,['american']
13988,49.1188311,-122.6788097,2019-09-13T13:57:04.000-07:00,restaurant,Townhall Public House,N/A
13989,49.1171673,-122.6698182,2019-09-13T13:57:04.000-07:00,restaurant,Katana,N/A
13991,49.1586372,-122.6667171,2019-09-13T13:57:04.000-07:00,restaurant,Sushi Avenue,N/A
13995,49.1631639,-122.6621658,2019-09-13T13:57:04.000-07:00,restaurant,Sushi Gio Japanese Restaurant,N/A
13998,49.1622266,-122.6593855,2019-09-13T13:57:04.000-07:00,restaurant,Bangkok Kitchen,N/A
13999,49.1633941,-122.6580103,2019-09-13T13:57:04.000-07:00,restaurant,Chamnamoo Korean Restaurant,N/A
14000,49.1633817,-122.6588882,2019-09-13T13:57:04.000-07:00,restaurant,Akane Japanese Restaurant,N/A
14012,49.0601165,-122.4930308,2019-09-02T22:08:25.000-07:00,restaurant,Tomo Sushi,['sushi']
14018,49.0582922,-122.4944818,2012-12-25T08:02:41.000-08:00,restaurant,,['sushi']
14019,49.2644934,-123.1011624,2020-06-23T20:49:58.000-07:00,restaurant,Rumpus Room,N/A
14033,49.287548,-123.1210389,2019-03-07T08:23:42.000-08:00,restaurant,Heritage Asian Eatery,['asian']
14034,49.2873634,-123.1216746,2019-03-09T20:55:35.000-08:00,restaurant,Indian Delicacy,['indian']
14035,49.2876652,-123.1218959,2019-03-07T08:23:42.000-08:00,restaurant,Symphonie,"['breakfast', 'filipino']"
14065,49.2501322,-123.0765148,2019-09-13T13:57:07.000-07:00,restaurant,Do Chay,['vietnamese']
14070,49.2855856,-123.1238076,2019-09-13T13:57:07.000-07:00,restaurant,Market by Jean-Georges,N/A
14071,49.2869324,-123.1246607,2019-09-13T13:57:07.000-07:00,restaurant,Freshii,['salad']
14074,49.279771,-123.1299269,2019-06-15T00:47:47.000-07:00,restaurant,Joe's Grill,N/A
14078,49.2397447,-123.0299369,2019-09-13T13:56:49.000-07:00,restaurant,Sushi Taku,['Sushi_and_other_Japanese_cuisine_including_bento_boxes_with_teriyaki_and_tempura.']
14081,49.2650465,-123.0242721,2019-10-28T15:41:35.000-07:00,restaurant,Knight & Day Restaurant,N/A
14086,49.0419035,-123.0853223,2019-07-29T04:44:35.000-07:00,restaurant,Nando's,"['chicken', 'portuguese']"
14089,49.0408197,-123.0873284,2019-04-27T08:37:44.000-07:00,restaurant,Two Stones Grill,N/A
14094,49.035275,-123.0884974,2020-01-29T01:46:43.000-08:00,restaurant,Boston Pizza,['pizza']
14095,49.0351515,-123.088867,2020-01-29T01:46:43.000-08:00,restaurant,Milestones,N/A
14096,49.035036,-123.0876345,2020-01-29T01:46:43.000-08:00,restaurant,Montana's,['barbecue']
14101,49.2534148,-122.7397591,2020-04-17T18:21:07.000-07:00,restaurant,Chopped Leaf,N/A
14102,49.2580227,-122.7455975,2019-09-13T13:57:05.000-07:00,restaurant,Sushi 990,N/A
14104,49.2563016,-122.7482111,2019-09-13T13:57:05.000-07:00,restaurant,Boston Pizza,['pizza']
14105,49.2582216,-122.7487099,2019-09-13T13:57:05.000-07:00,restaurant,Pallas Athena Greek Kousina,['greek']
14106,49.2581048,-122.748692,2019-09-13T13:57:05.000-07:00,restaurant,Sushi Bar Shyun,['sushi']
14107,49.2603054,-122.7577368,2019-09-13T13:57:05.000-07:00,restaurant,Izba Bistro,N/A
14108,49.1855406,-123.1080009,2019-09-13T13:57:05.000-07:00,restaurant,Eggspectation,N/A
14113,49.1732885,-123.1465196,2019-10-29T03:23:55.000-07:00,restaurant,Dinesty Dumpling House,['chinese']
14114,49.1741464,-123.1437955,2019-09-13T13:57:05.000-07:00,restaurant,Com Vietnamese,['vietnamese']
14115,49.1776673,-123.1463012,2019-09-13T13:57:05.000-07:00,restaurant,Ramen Kobo,N/A
14117,49.190484,-122.800142,2019-09-13T13:57:05.000-07:00,restaurant,Tae Yang Gak,N/A
14118,49.1900773,-122.8001185,2019-09-13T13:57:05.000-07:00,restaurant,Guildford Sushi House,['sushi']
14119,49.1898359,-122.7991897,2019-09-13T13:57:05.000-07:00,restaurant,Sushi California,['sushi']
14120,49.1896791,-122.7992547,2019-09-13T13:57:05.000-07:00,restaurant,Jin Soo Sung Chan Korean Restaurant,N/A
14122,49.2482354,-123.1009003,2019-09-13T13:57:05.000-07:00,restaurant,Boiling Point,N/A
14123,49.2490895,-123.1014011,2019-09-13T13:57:05.000-07:00,restaurant,Zakkushi Dining on Main,['japanese']
14125,49.2518827,-123.1007604,2019-09-13T13:57:05.000-07:00,restaurant,Sushi Main,['sushi']
14127,49.2464674,-123.101408,2019-09-13T13:57:05.000-07:00,restaurant,Trilussa Pizza & Pane,['pizza']
14129,49.2478197,-123.1009105,2019-09-13T13:57:05.000-07:00,restaurant,Rocky Mountain Flatbread,['pizza']
14130,49.2479573,-123.1009085,2019-09-13T13:57:05.000-07:00,restaurant,The Reef,N/A
14131,49.24609,-123.1010301,2019-09-13T13:57:05.000-07:00,restaurant,The Shameful Tiki Room,N/A
14132,49.2464325,-123.1010202,2019-09-13T13:57:05.000-07:00,restaurant,GRUB,N/A
14134,49.258682,-123.1008854,2019-09-13T13:57:05.000-07:00,restaurant,Hyde Restaurant & Lounge,N/A
14136,49.2595807,-123.1008695,2019-09-13T13:57:05.000-07:00,restaurant,Marutama Ramen,['noodle']
14137,49.261036,-123.1017694,2019-09-13T13:57:05.000-07:00,restaurant,Dock Lunch,N/A
14138,49.2637917,-123.1007089,2019-09-13T13:57:05.000-07:00,restaurant,Soil Restaurant,N/A
14139,49.2634465,-123.1164975,2019-09-13T13:57:05.000-07:00,restaurant,Benkei Ramen,['noodle']
14140,49.263094,-123.1168038,2019-09-13T13:57:05.000-07:00,restaurant,Hokkaido Ramen Santouka,['noodle']
14141,49.2631523,-123.1047427,2020-06-15T16:20:22.000-07:00,restaurant,Indochine Kitchen + Bar,N/A
14142,49.2631873,-123.1062067,2020-04-15T04:41:13.000-07:00,restaurant,Bogo Korean Kitchen,N/A
14144,49.266365,-123.1045845,2019-09-13T13:57:05.000-07:00,restaurant,Tacofino Ocho,['mexican']
14147,49.3100817,-123.0417178,2019-09-13T13:57:05.000-07:00,restaurant,Mumbai Masala,['indian']
14151,49.3122227,-123.0771831,2019-09-13T13:57:05.000-07:00,restaurant,Il Castello Pizzeria,['pizza']
14152,49.3106064,-123.0802697,2019-09-13T13:57:05.000-07:00,restaurant,Burgoo Bistro,N/A
14153,49.3106852,-123.0801966,2019-09-13T13:57:05.000-07:00,restaurant,Anatoli Souvlaki,['greek']
14154,49.3108347,-123.0800223,2019-09-13T13:57:05.000-07:00,restaurant,The District Brasserie,N/A
14158,49.3119118,-123.0783302,2019-10-29T03:23:55.000-07:00,restaurant,Kokoro Tokyo Mazesoba,['japanese']
14159,49.3123621,-123.0793102,2019-09-13T13:57:05.000-07:00,restaurant,Colosseum Pizza,['pizza']
14160,49.3200814,-123.0702446,2019-09-13T13:57:05.000-07:00,restaurant,Nando's,N/A
14164,49.3190471,-123.0726675,2019-09-13T13:57:05.000-07:00,restaurant,Ga Hyang Ru,N/A
14165,49.3191788,-123.0726464,2019-09-13T13:57:05.000-07:00,restaurant,The Portly Chef,N/A
14196,49.2554261,-123.1153387,2019-06-30T03:18:41.000-07:00,restaurant,Tokyo John,['sushi']
14216,49.1569438,-122.7814272,2020-03-15T00:57:29.000-07:00,restaurant,Dae Ji Cutlet House,N/A
14217,49.1582411,-122.7820519,2020-03-15T00:57:29.000-07:00,restaurant,Boston Pizza,['pizza']
14219,49.1529031,-122.8908615,2020-03-15T00:44:42.000-07:00,restaurant,New Ruby Restaurant,['chinese']
14222,49.1585734,-122.8898854,2020-03-15T00:44:42.000-07:00,restaurant,Miyagi Sushi,['sushi']
14223,49.1607464,-122.8908477,2020-03-15T00:44:42.000-07:00,restaurant,Nordel Pan Pizza & Chaat House,['pizza']
14224,49.1611807,-122.8913021,2020-03-15T00:44:42.000-07:00,restaurant,Pho 99,['vietnamese']
14226,49.1737665,-122.8897746,2020-03-15T00:44:42.000-07:00,restaurant,Kerala Kitchen,N/A
14228,49.1757457,-122.8906325,2020-03-15T00:44:42.000-07:00,restaurant,Pamir Diner Afghan Cuisine,N/A
14242,49.2552645,-123.1149457,2019-07-01T21:16:19.000-07:00,restaurant,Indian Junction Bar & Grill,N/A
14243,49.2554118,-123.1149559,2019-09-13T13:57:04.000-07:00,restaurant,Pho Xe Lua 24,N/A
14244,49.2555365,-123.1149376,2019-09-13T13:57:04.000-07:00,restaurant,Café Gloucester,N/A
14247,49.187425,-123.1241112,2019-09-13T13:57:04.000-07:00,restaurant,Manzo Japanese Restaurant,N/A
14250,49.1751422,-123.1344789,2019-09-13T13:57:04.000-07:00,restaurant,Dolar Shop,N/A
14251,49.1781718,-123.1253827,2019-09-13T13:57:04.000-07:00,restaurant,Avery,N/A
14252,49.1785695,-123.1258748,2019-09-13T13:57:04.000-07:00,restaurant,Liuyishou Hotpot,N/A
14253,49.1791578,-123.1250458,2019-09-13T13:57:04.000-07:00,restaurant,Midam,N/A
14255,49.1785578,-123.1352521,2019-09-13T13:57:04.000-07:00,restaurant,AAA Restaurant,N/A
14256,49.1776609,-123.1355664,2019-09-13T13:57:04.000-07:00,restaurant,Icy Bar,N/A
14257,49.1794685,-123.1351174,2019-09-13T13:57:04.000-07:00,restaurant,Super Stars Cafe,N/A
14258,49.1796123,-123.1350537,2019-09-13T13:57:04.000-07:00,restaurant,Happy Valley Village Restaurant,N/A
14259,49.1800399,-123.1351841,2019-09-13T13:57:04.000-07:00,restaurant,Kizami Japanese Cuisine,N/A
14265,49.2687186,-123.1109926,2019-09-13T13:57:04.000-07:00,restaurant,Clubhouse Japanese Restaurant,N/A
14266,49.2646355,-123.1150768,2019-09-13T13:57:04.000-07:00,restaurant,Pepper Lunch,N/A
14268,49.263836,-123.1137936,2020-06-17T23:15:35.000-07:00,restaurant,Uma Sushi,N/A
14269,49.2630818,-123.1264173,2019-09-13T13:57:04.000-07:00,restaurant,Johnny Rockets,['burger']
14283,49.2707965,-123.1466888,2019-03-15T04:25:03.000-07:00,restaurant,Annalena,N/A
14284,49.270597,-123.1477107,2019-05-04T04:55:49.000-07:00,restaurant,Cacao,N/A
14286,49.2809886,-123.0260089,2019-09-13T13:57:05.000-07:00,restaurant,The Workshop Vegetarian Cafe,N/A
14299,49.2660937,-123.2430436,2015-02-16T05:29:59.000-08:00,restaurant,5 Tastes,['chinese']
14304,49.3124756,-123.0777481,2015-02-16T06:01:40.000-08:00,restaurant,Sushi Bella,['japanese']
14312,49.050054,-122.2892935,2019-09-02T22:08:25.000-07:00,restaurant,Sushiteria & Catering,['sushi']
14325,49.048871,-122.2892755,2019-09-02T22:08:25.000-07:00,restaurant,New Passage To India,['indian']
14326,49.0474412,-122.289805,2019-09-02T22:08:25.000-07:00,restaurant,The Pho'enix Diner,['vietnamese']
14354,49.330856,-123.172252,2018-02-05T21:24:50.000-08:00,restaurant,Zen Japanese Restaurant,['japanese']
14357,49.3261888,-123.139149,2020-06-02T00:18:55.000-07:00,restaurant,ZUBU Ramen Bar,"['ramen', 'japanese']"
14358,49.3259573,-123.1395117,2020-05-29T04:38:32.000-07:00,restaurant,Legendary Hot Pot,['chinese']
14393,49.0492094,-122.3390775,2015-04-26T03:42:38.000-07:00,restaurant,The Spice Route,N/A
14396,49.0497174,-122.3398758,2019-09-02T22:08:25.000-07:00,restaurant,New Saigon Vietnamese Cuisine,['vietnamese']
14406,49.2629621,-123.0986057,2019-10-29T23:13:39.000-07:00,restaurant,The Black Lodge,N/A
14411,49.2821995,-123.1027434,2019-03-22T02:53:44.000-07:00,restaurant,La Mezcaleria,['mexican']
14412,49.2701295,-123.0694291,2019-11-02T23:23:36.000-07:00,restaurant,La Mezcaleria,['mexican']
14446,49.1576414,-122.8907428,2019-09-28T08:09:19.000-07:00,restaurant,Denny's,['american']
14448,49.153596,-122.890861,2019-09-28T08:28:09.000-07:00,restaurant,Asian Jazz,['asian']
14464,49.1916881,-122.9486435,2017-07-10T05:51:47.000-07:00,restaurant,Pho Express,['asian']
14466,49.0496886,-122.303762,2019-09-02T22:08:25.000-07:00,restaurant,Bavaria Restaurant,['czech']
14474,49.2643482,-123.177229,2019-09-13T13:57:05.000-07:00,restaurant,Thai Basil,['thai']
14477,49.2699188,-123.0698264,2019-04-26T03:22:06.000-07:00,restaurant,,N/A
14488,49.2492671,-123.0744974,2019-09-13T13:57:05.000-07:00,restaurant,Ashiana Tandoori,['indian']
14499,49.3131896,-123.0841436,2018-11-01T19:58:44.000-07:00,restaurant,5 de mayo Mexican food,N/A
14511,49.0235356,-122.8008706,2019-12-19T07:49:51.000-08:00,restaurant,Taka's Sushi,['sushi']
14515,49.2881226,-123.1402911,2019-05-10T20:02:56.000-07:00,restaurant,,N/A
14534,49.1576711,-122.7802419,2019-09-13T13:56:49.000-07:00,restaurant,Gulberg Fine Cuisine,['indian']
14548,49.1149175,-122.6802485,2019-09-13T13:56:49.000-07:00,restaurant,Chili House Restaurant,['indian']
14551,49.2642078,-123.1686252,2019-10-09T05:27:10.000-07:00,restaurant,Pho Japolo,['vietnamese']
14553,49.2705384,-123.1473721,2019-03-19T01:51:26.000-07:00,restaurant,Rocky Mountain Flatbread Co.,['pizza']
14554,49.2563231,-123.1849414,2015-04-26T08:22:41.000-07:00,restaurant,Jethro's Fine Grub,N/A
14556,49.255977,-123.18492,2018-07-14T07:13:58.000-07:00,restaurant,Kuma,['japanese']
14559,49.2208206,-123.0660982,2019-12-02T02:58:43.000-08:00,restaurant,Grand Chinese Hotpot,N/A
14564,49.2600597,-123.1013385,2019-12-02T23:52:53.000-08:00,restaurant,Maizal RMF,['mexican']
14578,49.1391144,-123.0122187,2020-05-25T04:32:31.000-07:00,restaurant,Hadi's Restaurant,['american']
14590,49.3234681,-123.1019503,2019-12-27T00:25:12.000-08:00,restaurant,Smoke and Bones,N/A
14591,49.1716551,-123.1534299,2019-12-27T00:38:02.000-08:00,restaurant,,N/A
14611,49.2887053,-123.130825,2019-09-13T13:57:04.000-07:00,restaurant,The Captain's Boil,N/A
14612,49.2886307,-123.1306655,2019-09-13T13:57:04.000-07:00,restaurant,Ramen Koika,N/A
14618,49.1104583,-122.6767503,2018-06-20T15:13:37.000-07:00,restaurant,Jerusalem Grill,['mediterranean']
14637,49.2038818,-122.9084373,2019-03-05T07:04:45.000-08:00,restaurant,Sushi Yen,['japanese']
14643,49.2014501,-122.9819222,2020-01-09T06:08:58.000-08:00,restaurant,Cactus Club,N/A
14644,49.280511,-123.1316744,2018-02-04T01:39:02.000-08:00,restaurant,Samurai,['japanese']
14646,49.2636948,-123.1364258,2020-02-16T02:23:38.000-08:00,restaurant,Shin Ju,['sushi']
14649,49.2393603,-123.0655747,2019-09-02T22:08:25.000-07:00,restaurant,Western Lake,['chinese']
14650,49.257888,-123.114594,2010-08-21T18:35:41.000-07:00,restaurant,Shiro Japanese Restaurant,['japanese']
14655,49.2012628,-122.9160264,2011-09-19T06:59:07.000-07:00,restaurant,Burger Heaven,['burger']
14664,49.2309989,-122.8929086,2019-01-30T23:33:15.000-08:00,restaurant,Le Pizzo Bella,['pizza']
14692,49.0900523,-122.6044165,2019-07-12T07:53:30.000-07:00,restaurant,Nikko Sushi,['sushi']
14696,49.2883664,-123.1399472,2019-07-12T21:01:57.000-07:00,restaurant,Kitaya,['sushi']
14749,49.3234388,-123.0726186,2020-01-15T17:05:12.000-08:00,restaurant,Zeitoon,N/A
14750,49.3237611,-123.072516,2020-01-15T17:12:36.000-08:00,restaurant,Yaas,N/A
14773,49.2906703,-123.1339136,2019-09-13T13:57:05.000-07:00,restaurant,Nero Belgian Waffle Bar,N/A
14778,49.2656579,-123.0049828,2019-09-13T13:57:05.000-07:00,restaurant,Pho d'lite,['vietnamese']
14779,49.2669012,-123.0057206,2019-09-13T13:57:05.000-07:00,restaurant,Browns Socialhouse,N/A
14780,49.2672176,-123.005743,2020-02-20T03:28:26.000-08:00,restaurant,The Viet Noodle Guy,['vietnamese']
14783,49.1870173,-123.1331863,2019-09-13T13:57:05.000-07:00,restaurant,Hong Mao Restaurant,N/A
14787,49.2478265,-123.0903617,2019-09-13T13:57:07.000-07:00,restaurant,Grand View Szechuan Restaurant,N/A
14788,49.2471335,-123.0903681,2019-09-13T13:57:07.000-07:00,restaurant,Egg & Co.,N/A
14791,49.2059041,-123.0111841,2019-09-13T13:57:07.000-07:00,restaurant,Freshii,['salad']
14794,49.2059228,-123.029877,2019-09-13T13:57:07.000-07:00,restaurant,Sushi Mura,['sushi']
14795,49.2316361,-123.1558458,2019-09-13T13:57:07.000-07:00,restaurant,Chi Noodle Bar,['noodle']
14797,49.2344735,-123.1561983,2019-09-13T13:57:07.000-07:00,restaurant,Baoguette Vietnamese Bistro,['vietnamese']
14798,49.2347899,-123.1593373,2019-09-13T13:57:07.000-07:00,restaurant,La Vita,N/A
14799,49.2347788,-123.1590939,2019-09-13T13:57:07.000-07:00,restaurant,Sofra Mediterranean Kitchen,N/A
14802,49.2344048,-123.1529424,2019-09-13T13:57:07.000-07:00,restaurant,Chef Hung Taiwanese Beef Noodle,N/A
14803,49.2643738,-123.1367483,2019-09-13T13:57:07.000-07:00,restaurant,Mixxbao Taiwanese Fusion,N/A
14804,49.2585455,-123.1385207,2020-01-22T05:23:32.000-08:00,restaurant,Breakfast Table,N/A
14805,49.263507,-123.1416235,2019-09-13T13:57:07.000-07:00,restaurant,Suika Japanese Restaurant,['japanese']
14806,49.2636608,-123.1535715,2019-09-13T13:57:07.000-07:00,restaurant,Z&W Shanghai Kitchen,['chinese']
14807,49.2636687,-123.1541802,2019-09-13T13:57:07.000-07:00,restaurant,Temaki Sushi,['sushi']
14835,49.116251,-122.6703778,2020-04-17T00:24:56.000-07:00,restaurant,Chopped Leaf,['sandwich']
14850,49.2691846,-123.045359,2018-10-26T20:30:12.000-07:00,restaurant,East One Seafood Restaurant,['chinese']
14858,49.2292462,-123.0012819,2019-09-13T13:56:49.000-07:00,restaurant,China Lan Lanzhou Beef Noodle,N/A
14863,49.2586249,-123.0275436,2020-01-20T06:44:56.000-08:00,restaurant,Triple O’s,N/A
14865,49.2794927,-123.1143598,2020-01-20T06:49:53.000-08:00,restaurant,Triple O’s,N/A
14869,49.2597361,-123.1392318,2020-01-22T05:23:32.000-08:00,restaurant,The Stable House Bistro,N/A
14870,49.2847156,-123.1232107,2019-03-22T02:55:08.000-07:00,restaurant,COAST Restaurant,['seafood']
14871,49.281485,-123.0562148,2014-03-16T00:39:14.000-07:00,restaurant,Sushi Nanaimo,N/A
14903,49.1902586,-122.8005694,2019-09-13T13:57:05.000-07:00,restaurant,Mr. Tonkatsu,['japanese']
14907,49.1764397,-122.8652651,2019-09-13T13:57:05.000-07:00,restaurant,Mr Pickwick's Fish & Chips,N/A
14908,49.1777817,-122.8682788,2019-09-13T13:57:05.000-07:00,restaurant,Lighthouse Fresh & Tasty,N/A
14923,49.2681736,-123.1472684,2020-02-25T19:13:21.000-08:00,restaurant,Romer's,N/A
14924,49.2681625,-123.1465091,2019-11-28T00:37:06.000-08:00,restaurant,Bibo,N/A
14925,49.2681608,-123.1464018,2019-11-28T00:37:06.000-08:00,restaurant,Ramen Danbo,N/A
14930,49.2631692,-123.1205957,2019-11-28T08:07:46.000-08:00,restaurant,Pacific Poke,N/A
14931,49.3391722,-123.1039532,2019-11-28T08:23:14.000-08:00,restaurant,Bufala,N/A
14939,49.2584314,-123.0306853,2019-09-02T22:08:25.000-07:00,restaurant,Boston Pizza,['american']
14940,49.2813137,-123.048356,2015-05-23T11:53:24.000-07:00,restaurant,Bao Chau,['vietnamese']
14954,49.2753425,-123.1211166,2019-11-24T03:22:59.000-08:00,restaurant,Bistro Sakana,N/A
14955,49.275246,-123.120775,2019-09-02T17:44:42.000-07:00,restaurant,Minami Yaletown,['japanese']
14956,49.2755974,-123.1203095,2019-11-14T19:20:32.000-08:00,restaurant,Hula,['poke']
14957,49.2620492,-123.0332492,2018-02-10T16:17:32.000-08:00,restaurant,SushiHolic,['sushi']
14961,49.2824872,-122.7985082,2014-05-26T19:11:22.000-07:00,restaurant,Brown's,N/A
14971,49.3741471,-123.2730851,2017-04-02T22:39:59.000-07:00,restaurant,Bay Moorings - Horseshoe Bay,N/A
14975,49.1840693,-123.1267852,2015-05-12T18:47:28.000-07:00,restaurant,Pacific Plaza Food Court,N/A
14984,49.1475964,-122.8655122,2020-02-16T04:53:57.000-08:00,restaurant,Afghan Chopan Restaurant,['afghan']
15000,49.2572552,-123.0895434,2018-02-10T16:17:32.000-08:00,restaurant,Les Faux Bourgeois,['french']
15005,49.2741,-123.1219573,2020-02-19T07:58:37.000-08:00,restaurant,Salsa and Agave Mexican Grill,['mexican']
15008,49.2505553,-123.0773106,2016-12-07T01:30:31.000-08:00,restaurant,Po Kong,['Buddhist vegetarian']
15009,49.2805094,-122.9776577,2018-02-10T15:24:38.000-08:00,restaurant,Sushi Town,"['japanese', 'sushi']"
15018,49.2808607,-122.9982346,2019-12-25T00:06:41.000-08:00,restaurant,Lulu's Kitchen,N/A
15019,49.2811723,-122.9955983,2019-09-13T13:57:05.000-07:00,restaurant,Sushi Bar Kilala,['sushi']
